clip_id,timestamp,comments 
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:42,님이 자주 봐서요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:42,빅데이터에 마이크기록 안해
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:42,그거 수집되는거 맞음 ㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:42,?
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,검색기록기반으로 떠요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,롤 관련 내용을 많이 접하면 그런거 떠요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,검색기반때문이요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,님 쿠키나 해시가남아요 브라우저에..
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,음모론 에반데
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,님 검색 빅데이터
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,크롬 사용하시죠?
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,엇
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,약관에 있자나 아오
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,ㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,자기가 주로 검색 관련된것들이 뜹니다
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:43,탈모 ㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,구글계정 들어가서 개인정보 설정해야함
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,빅데이터요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,바보냥이 ㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,빅데이터라그레
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,빅데이터요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,아앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,그거 빅 데이터
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:44,상관이센
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,탈모도 상관있는건데
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,개 귀엽네 ㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,?
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,상관있네
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,?
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,탈뫀ㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,상관있네
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,약관에 다있어
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,탈모냥이
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,유ㅠ브
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,탈모는 상관있지
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:45,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:46,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,아이고야
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,그게?
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,zzzzzzzzzzzzz
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,마이크
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,검색기록
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,상관잇는데
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,비~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ㄱ 데이터
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:47,ㅠㅠ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,검색기록 딥러닝으로 정리해서 관련도 높은걸로 추천해줌
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,브라우저 쿠키 기반
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,일부러 맞춰주려고 나오는건데..
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,사ㅣㅇ관 있음ㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,탈모 ㅠㅠ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,빅데이터 ㄷㄷ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:48,ㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,탈모 상관있지
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,검색기록 기반이라서
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,상관없다니..
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,ㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,ㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,상관있죠?
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,제가 해킹함
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,ㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,발머스
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,프로젝트 인사이트
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:49,상관있는데... ?
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,킹도
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,그거 검색기록이랑 그런거 듣는거 맞아요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,탈모 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,아아앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,탈모냥이
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,검색기반으로 광고 뜸
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,그건 관련있지
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,광고안나오게하셈 그럼
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,ㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,정보가 다 수집되
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,연관
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,유튜브 검색하는 것도 연관됨
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,탈모냥이
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:50,ㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:51,접속한 인터넷 사이트를 수집해서 뜨는 광고니까
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:51,그게 왜 상관없는거야 ㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:51,약관에 있자나 검색했으니깐 나오지
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:51,상관있자너
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:51,정수리
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:51,찰보갘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:52,발머스 검색해서
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:52,ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:52,상관있지 ㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:52,유투브도 구글이라 구글이나 유튜브 검색하는거 연관검색으로 광고 뜨는거임
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:52,서새봄 탈모 쳤을 수도 있지
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:52,내가 자주검색하는거 컴터에서 기억해요
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:53,로그데이터 입각해서 관련된게 노출되는건 맞는데
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:53,요즘 세상이 조아
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:53,구글 계정설정 ㄱㄱ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:53,탈모는 발머스 땜아닌가
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:53,상관이...
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:53,아니그건 데이터 근거고
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:53,발머스
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:54,탈모냥이 ㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:54,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:54,탈모 ㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:54,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:54,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:54,그거 찾아봐서 연관으로 뜨는건데
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:54,그거 본인 컴에 저장된 기록인 ㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:55,앗
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:55,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TenuousDeterminedWaterCorgiDerp,2019-05-08 00:04:55,검색기록 및 클릭한정보 위주로 뜸
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:30,크...
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:31,ㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:31,나도넘겨줄랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:31,뭐죠 ㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:32,어제 새벽꺼 보셧나?
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:32,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:32,어리둥절
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:32,진짜 커엽닼ㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:33,근ㅡ본
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:34,실압근 지린다
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:34,티키타카 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:34,승달님 꼭 하세요 호스팅 ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:34,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:34,ㅋㅋㅋㅋㅋ멍때리는 표정 커엽
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:36,기엽네
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:37,방종선언ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:38,하 사람 착해
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:38,갚아야지
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:38,도네하셨나 ㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:39,갑분방종
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:40,옹
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:47,ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:47,갑분방종
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:48,ㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:48,빨로우
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:49,ㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:49,어그로 끌릴까봐? ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:49,ㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:49,팔로우알림 ?
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:51,초승달님이 팔로우를ㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:51,뜨잖아
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:51,알림 ㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:52,팔로 다뜨는데 ㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:52,ㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:53,ㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:53,초승달
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:54,팔로우 알람 해놓으셨나 ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:54,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:54,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:55,ㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:55,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:55,ㄹㅇ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:55,ㅋㅋㅋㅋㅋㄱㅋㅋㄲㄲ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:56,벤쯔님 트위치로 왔나요>
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:56,아~
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:56,어그로 ㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:56,초 승 달
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:57,초승달 님이 팔로우 했습니다
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:57,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:57,초그로
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:58,??
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:58,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:58,ㄹㅇ ㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:59,머기업 어그로 ㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:59,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:59,월클 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:59,어허 월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:59,월클병 에반대
CarefulCloudyTeaBlargNaut,2019-05-08 15:40:59,와 초승달이 팔로우를
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:00,그초누
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:00,트위치 오심
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:00,끌릴거같긴함
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:01,월클이니까
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:01,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,월클병 ㄷㄷ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,월클병;
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,ㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,초 승 달
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,연예인병
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,ㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,초그로
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:02,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:03,ㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:03,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:04,월클병 ㄷ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:04,ㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:04,잘 나 가 니 까
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:05,월클병;
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:05,월클병
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:05,빠로우
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:05,월 클
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:05,월클병 ㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:05,월 클 병
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:06,쭈굴
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:06,월클병 에반데
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:06,월클병이 도졋네
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:06,월클병?!
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:06,월클 초승달
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:07,팔로우 알람 뜨나?
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:07,어그로 잘 끌릴듯
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:07,어허...
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:08,어그로 분명히 끌릴텐데 ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:08,월 클 달
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:09,승따리 잘나가지
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:10,잘 나 가 니 까
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:10,월클병이 또 ...
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:10,월클병 ㄷㄷ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:10,부계정 쓰실??
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:10,월클
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:10,승달이가 월클이긴해
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:11,월 클'
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:12,ㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:13,부케로 하시져
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:15,다른 스트리머 나왔나
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:15,ㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:16,ㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:16,ㄴ월클변
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:17,밴쯔를 걱정하는 승다리
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:18,월클병 보소
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:19,누구있었나 ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:19,목록에 누가 있었나? ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:21,EleGiggle EleGiggle EleGiggle
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:22,누구있엇나
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:23,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:23,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:23,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,초승달? 그게 누구야??
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:25,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:25,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:25,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:25,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:25,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:25,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:25,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
CarefulCloudyTeaBlargNaut,2019-05-08 15:41:26,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
